URL to be reported,Category of URL,Report reason,Additional details
https://library.tiktok.com/ads/detail/?ad_id=1863569096594561,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-26; last shown: 2026-04-29 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863569096594561"
https://library.tiktok.com/ads/detail/?ad_id=1863569536459794,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-26; last shown: 2026-04-29 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863569536459794"
https://library.tiktok.com/ads/detail/?ad_id=1863598636077394,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-27; last shown: 2026-05-05 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863598636077394"
https://library.tiktok.com/ads/detail/?ad_id=1863730690284545,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-28; last shown: 2026-05-06 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863730690284545"
https://library.tiktok.com/ads/detail/?ad_id=1863731205138433,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-28; last shown: 2026-05-01 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863731205138433"
https://library.tiktok.com/ads/detail/?ad_id=1863733524641985,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-28; last shown: 2026-05-01 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863733524641985"
https://library.tiktok.com/ads/detail/?ad_id=1863749396807681,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-28; last shown: 2026-05-03 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863749396807681"
https://library.tiktok.com/ads/detail/?ad_id=1863883523707457,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-30; last shown: 2026-05-05 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863883523707457"
https://library.tiktok.com/ads/detail/?ad_id=1863876883966274,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-30; last shown: 2026-05-01 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863876883966274"
https://library.tiktok.com/ads/detail/?ad_id=1863978147906562,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-01; last shown: 2026-05-11 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1863978147906562"
https://library.tiktok.com/ads/detail/?ad_id=1864003402410498,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-01; last shown: 2026-05-06 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864003402410498"
https://library.tiktok.com/ads/detail/?ad_id=1864033918005265,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-02; last shown: 2026-05-03 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864033918005265"
https://library.tiktok.com/ads/detail/?ad_id=1864199073040386,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-03; last shown: 2026-05-04 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864199073040386"
https://library.tiktok.com/ads/detail/?ad_id=1864191760685057,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-03; last shown: 2026-05-04 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864191760685057"
https://library.tiktok.com/ads/detail/?ad_id=1864237233296577,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-04; last shown: 2026-05-11 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864237233296577"
https://library.tiktok.com/ads/detail/?ad_id=1864280756143106,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-04; last shown: 2026-05-07 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864280756143106"
https://library.tiktok.com/ads/detail/?ad_id=1864292367478786,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-04; last shown: 2026-05-08 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864292367478786"
https://library.tiktok.com/ads/detail/?ad_id=1864345654569090,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-05; last shown: 2026-05-06 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864345654569090"
https://library.tiktok.com/ads/detail/?ad_id=1864375957960913,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-05; last shown: 2026-05-08 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864375957960913"
https://library.tiktok.com/ads/detail/?ad_id=1864339339536545,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-05; last shown: 2026-05-06 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864339339536545"
https://library.tiktok.com/ads/detail/?ad_id=1864427385635282,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-06; last shown: 2026-05-07 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864427385635282"
https://library.tiktok.com/ads/detail/?ad_id=1864460173637650,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-06; last shown: 2026-05-11 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864460173637650"
https://library.tiktok.com/ads/detail/?ad_id=1864415445084290,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-06; last shown: 2026-05-07 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864415445084290"
https://library.tiktok.com/ads/detail/?ad_id=1864446107422737,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-06; last shown: 2026-05-10 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864446107422737"
https://library.tiktok.com/ads/detail/?ad_id=1864550089040897,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αυγουστή Θεοδόσης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-07; last shown: 2026-05-12 · Advertiser handle: @theodosisavgousti · Detected via TikTok Research API ad_id=1864550089040897"
